Book Title,Final Answer
반에서 두 번째로 귀여운 여자애와 친구가 되었다 1,"책 제목 : 반에서 두 번째로 귀여운 여자애와 친구가 되었다 1 (왈츠 코믹스)
저자 : -
출판사 : 조은세상
출판일 : 20240509
ISBN : 979-11-3913-182-6
설명 : 반에서 외톨이인 나·마에하라 마키에게 처음으로 생긴 친구·아사나기 우미. 항상 인간관계의 중심에 있고, 다른 남자애들은 뒤에서 “반에서 두 번째로 귀여워.”라며 떠든다. 외톨이인 나 따위와 사는 세계가 다르지- 라고 생각했는데, 설마 B급 영화를 좋아하다니?! 묘한 계기로 친구가 된 아사나기는 금요일 방과 후에만 몰래 우리 집에 놀러 온다. 영화와 게임, 만화 취미도 맞는 여자애와의 즐거운 한때. 음침한 남자애와 두 번째 여주인공, 꾸밈없는 “친구” 러브코미디 개막!!
섬네일 링크 : https://shopping-phinf.pstatic.net/main_4741378/47413787618.20240430131737.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/47413787618"
옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연 4,"책 제목 : 코믹 옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연 4 (노엔 코믹스)
저자 : 
출판사 : 영상출판미디어
출판일 : 
ISBN : 9791138056212
설명 : 식사만이 아니라 계절 이벤트도 함께 지낼 정도의 사이가 된 아마네와 마히루. 한 해의 마지막 날에는 처음으로 단둘이서 밤을 보내고, 서로를 향한 신뢰도는 더더욱 커졌다. 그런 두 사람은 새해에도 집에서 느긋하게 지낼 예정이었는데, 아마네의 부모님이 ‘마히루에게 인사하고 싶다’며 집을 찾아온다──?! 무심코 표정이 풀어지는 풋풋하고 애틋한 사랑 이야기.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5240857/52408574637.20250110074733.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52408574637"
Re:제로부터 시작하는 이세계 생활 제4장 5권,"책 제목 : 코믹 Re:제로부터 시작하는 이세계 생활 -제4장- 4 (성역과 탐욕의 마녀, 노엔 코믹스)
저자 : 아토리 하루노
출판사 : 영상출판미디어
출판일 : 20240307
ISBN : 9791138042765
설명 : 로즈월 저택에서 발생한 위기, 이를 방관하는 베아트리스는──. 〈성역〉에서 로즈월 저택으로 다시 귀환한 스바루. 하지만 ‘창자 사냥꾼’ 엘자의 습격으로 람, 프레데리카, 페트라와 함께 힘겨운 싸움에 나선다.... 그리고 스바루 앞에 모습을 드러낸 ‘금서고의 사서’ 베아트리스. 저택에서 벌어진 참상을 앞두고 베아트리스가 스바루에게 한 말은──. 새로운 무대는 마녀가 있는 ‘성역’ 「리제로」 코믹스 제4장 〈성역편〉 시작.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_4599113/45991134618.20240224050739.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/45991134618"
2025 시대에듀 Win-Q 축산기능사 필기+실기 단기합격,"책 제목 : 2025 시대에듀 Win-Q 축산기능사 필기 + 실기 단기합격 
저자 : 윤예은 
출판사 : 시대에듀(시대고시기획) 
출판일 : 
ISBN : 9791138386142 
설명 : Win-Q 축산기능사는 다음과 같이 구성되었다! PART 01은 핵심이론+빈출문제로 구성되었다. 출제기준에 따라 각 단원별로 중요하고 반드시 알아두어야 하는 핵심이론을 제시하고, 빈출문제를 통해 핵심내용을 다시 한번 확인할 수 있도록 하였다. 
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227973/52279738620.20250110073018.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52279738620"
2025 시대에듀 위험물기능장 실기 한권으로 끝내기,"책 제목 : 2025 시대에듀 위험물기능장 실기 한권으로 끝내기
저자 : 이덕수
출판사 : 시대에듀(시대고시기획)
출판일 : 2024-01-05
ISBN : 9791138376150
설명 : 과목별 출제기준에 맞춘 엄선된 이론과 실전예상문제가 수록되어 있습니다.
PLUS ONE 표시로 학습의 효율성을 증대시켰습니다.
내용 중 고딕체 부분은 과년도 기출복원문제로 중요함을 강조하였습니다.
2008~2024년 과년도+최근 기출복원문제와 자세한 해설이 수록되어 있습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227973/52279736620.20250110074729.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52279736620"
2025 시대에듀 경비지도사 민간경비론 1차 일반·기계경비,"책 제목 : 2025 시대에듀 경비지도사 민간경비론 1차 일반·기계경비
저자 : 시대에듀 경비지도사 교수진
출판사 : 시대에듀
ISBN : 9791138384216
설명 : 경비지도사 시험의 최신 개정법령과 최근 기출문제의 출제 경향을 완벽하게 반영한 수험서입니다. 시험에 자주 출제되는 중요 포인트를 선별하여 꼭 학습해야 할 핵심 내용을 중심으로 교재를 구성하였으며, 기출문제를 완벽하게 분석하여 상세한 해설을 수록하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227973/52279737618.20250109073241.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52279737618"
시대에듀 법무사 1차 민사집행법·상업등기법 및 비송사건절차법,"책 제목 : 시대에듀 법무사 1차 민사집행법·상업등기법 및 비송사건절차법 (법무사 1차시험 대비)
저자 : 박종화^시대법학연구소
출판사 : 시대에듀(시대고시기획)
출판일 : 
ISBN : 9791138381031
설명 : 과목별 핵심이론과 최근 3년간 기출문제(2022 ~ 2024년)로 구성되어 있으며, 핵심이론에는 최근 10년간 기출 쟁점이 표시되어 있다. 최근 3년간 기출문제는 최신 법령·예규·판례·선례 및 실무제요에 근거하여 정확하고 상세한 해설을 포함하고 있으며, 필요한 부분에 한하여 최근 3년 이전 기출문제도 추가되어 있다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227975/52279751619.20250107071320.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52279751619"
창의력과학 아이앤아이 생명과학(하),"책 제목 : 창의력과학 아이앤아이 생명과학(하) (영재학교.과학고 과학 대회, 개정판)
저자 : 윤찬섭
출판사 : 무한상상
출판일 : 2022년 11월 17일
ISBN : 9791197968631
설명 : 본 책은 기존 ‘창의력과학 아이앤아이 생명과학(하)(isbn 978-89-94277-65-3)’의 2023 개정판으로 구성과 문제를 더욱 치밀하게 하였고, 해설을 더욱 풍부하게 하였습니다. 결국은 창의력입니다. 창의력은 유익하고 새로운 것을 생각해 내는 능력입니다. 창의력의 요소로는 자기만의 의견을 내는 독창성, 다른 주제와 연관성을 나타내는 융통성, 여러 의견을 내는 유창성, 조금 더 정확하고 치밀한 의견을 내는 정교성, 날카롭고 신속한 의견을 내는 민감성 등이 있습니다. 한편, 각종 입시와 대회에서는 창의적 문제해결력을 측정하고 평가합니다. 최근 교육계의 가장 큰 이슈가 되고 있는 STEAM 교육도 서로 별개로 보아 왔던 과학, 기술 분야와 예술 분야를 융합할 수 있는 ‘창의적 융합인재 양성’을 목표로 하고 있습니다. 창의력과학 아이앤아이 시리즈는 과학적 창의력을 강화시킵니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_3572997/35729972618.20250121075649.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/35729972618"
2025 시대에듀 경비지도사 법학개론 [일반·기계경비],"책 제목 : 2025 시대에듀 경비지도사 법학개론 [일반·기계경비]
저자 : 시대에듀 경비지도사 교수진
출판사 : 시대에듀(시대고시기획)
출판일 : 
ISBN : 9791138384209
설명 : “2025 시대에듀 경비지도사 법학개론 [일반·기계경비]”의 특징은 다음과 같다.

- 최신 개정법령과 최근 기출문제의 출제경향을 완벽하게 반영하여 수록하였다.
- 시대에듀 교수진의 철저한 검수를 통해 교재상의 오류를 없애고 최신 학계 동향을 정확하게 반영하여 출제 가능성이 높은 테마를 빠짐없이 학습할 수 있도록 하였다.
- 다년간 경비지도사 수험분야 최고의 자리에서 축적된 본사만의 노하우(Know-how)를 바탕으로 시험에 자주 출제되는 중요 포인트를 선별하여 꼭 학습해야 할 핵심내용을 중심으로 교재를 구성하였다.
- 경비지도사 시험의 기출문제를 완벽하게 분석하여 상세한 해설을 수록하였으며, 기출표기를 통해 해당 문항의 중요도를 한눈에 파악할 수 있도록 하였다.
- 대한민국을 대표하는 시대에듀와의 강의 연계를 통해 검증된 수준의 강의를 지원받을 수 있다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227287/52272874620.20250104071310.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52272874620"
2025 시대에듀 Win-Q 실내건축산업기사 필기 단기합격,"책 제목 : 2025 시대에듀 Win-Q 실내건축산업기사 필기 단기합격
저자 : 최광희
출판사 : 시대에듀(시대고시기획)
출판일 : 2023.08.10
ISBN : 9791138384513
설명 : 실내건축산업기사 시험 대비를 위한 수험서입니다. 핵심이론과 핵심예제, 과년도 기출(복원)문제와 최근 기출복원문제로 구성되어 있으며, 핵심키워드만을 엄선한 합격비법 핵심요약집 빨간키를 수록하여 시험에 완벽하게 대비할 수 있도록 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227034/52270340619.20250104071302.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52270340619"
2025 시대에듀 지게차운전기능사 필기 가장 빠른 합격,"책 제목 : 2025 시대에듀 지게차운전기능사 필기 가장 빠른 합격
저자 : 최진호
출판사 : 시대에듀(시대고시기획)
ISBN : 9791138384452
설명 : 지게차운전기능사 진통제(진짜 통째로 외워온 문제)로 가장 빠르게 합격!
가장 정확하고, 가장 확실한 합격 방법인 ‘핵심이론+기출문제’로 독자님을 합격의 길로 안내합니다. “지게차운전기능사 필기 가장 빠른 합격”은 NCS(국가직무능력표준) 교육과정에 기반하여 출제기준을 꼼꼼히 분석하여 핵심이론을 정리하였으며, 출제 가능성이 높은 상시복원문제 10회분을 수록하여 실전 감각을 높일 수 있도록 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5227287/52272874624.20250104071304.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52272874624"
2025 시대에듀 신체손해사정사 2차 한권으로 끝내기,"책 제목 : 2025 시대에듀 신체손해사정사 2차 한권으로 끝내기
저자 : 김명규^김창영
출판사 : 시대에듀(시대고시기획)
출판일 : 
ISBN : 9791138383554
설명 : 최신 개정 법령 및 약관을 완벽하게 반영하였고, 상세한 부가설명 및 그림 자료로 개념 이해에 도움이 되도록 하였습니다. 심화TIP과 판례를 통해 심화학습에 도움이 되도록 하였고, 최근 기출문제와 상세한 해설로 출제경향을 파악할 수 있도록 하였습니다. 최신 개정 표준약관으로 정확한 내용을 학습할 수 있도록 하였습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5220115/52201155620.20250104071258.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52201155620"
2025 시대에듀 Win-Q 타워크레인운전기능사 필기 단기합격,"책 제목 : 2025 시대에듀 Win-Q 타워크레인운전기능사 필기 단기합격 
저자 : 최평희 
출판사 : 시대에듀(시대고시기획) 
출판일 : 
ISBN : 9791138384476 
설명 : Win-Q 타워크레인운전기능사 필기는 다음과 같이 구성되었다! PART 01은 핵심이론+빈출문제로 구성하였다. 필수적으로 학습해야 하는 중요한 핵심이론들을 각 과목별로 분류하여 수록하였고, 시험에 자주 나오는 빈출문제를 엄선하여 이론과 문제를 한 번에 학습할 수 있도록 하였다. 
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5220106/52201063618.20250104071320.jpg 
구매링크 : https://search.shopping.naver.com/book/catalog/52201063618"
혼잡·교통유도경비,"책 제목 : 혼잡·교통유도 경비론
저자 : 박진용^이재민^김태환^박성면
출판사 : 대영문화사
출판일 : 20240920
ISBN : 9788976449597
설명 : 박진용의 『혼잡·교통유도 경비론』은 〈민간경비 총론〉, 〈민간경비 각론〉, 〈민간경비의 유형〉 등에 대한 기초적이고 전반적인 내용이 수록된 책입니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5044623/50446239619.20240924074916.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/50446239619"
시대에듀 독학사 국어국문학과 2단계 한국현대시론,"책 제목 : 시대에듀 독학사 국어국문학과 2단계 한국현대시론
저자 : 김덕규
출판사 : 시대고시기획 시대교육
출판일 : 2022년 7월 6일
ISBN : 979-11-3832-496-0
설명 : 독학사 시험에 응시하는 수험생들이 단기간에 효과적인 학습을 할 수 있도록 구성된 수험서입니다. 단원 개요, 핵심 이론, 실전 예상 문제, 최종 모의고사로 이루어져 있습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_3267092/32670925622.20250110074931.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/32670925622"
이야기를 파는 양과자점 달과 나 1: 달콤상큼 한 스푼의 마법,"책 제목 : 찾으시는 책의 정보를 찾을 수 없습니다. 다른 책을 검색해보시겠어요?
저자 : 
출판사 : 
출판일 : 
ISBN : 
설명 : 
섬네일 링크 : 
구매링크 :"
2025 시대에듀 부산광역시 공공기관 통합채용 NCS+최신상식+일반상식+무료동영상(최신시사 특강),"책 제목 : 2025 시대에듀 부산광역시 공공기관 통합채용 NCS+최신상식+일반상식+무료동영상(최신시사 특강) (NCS+최신상식+일반상식)
저자 : 시대적성검사연구소
출판사 : 시대에듀(시대고시기획)
ISBN : 9791138384896
설명 : 부산광역시 공공기관 통합채용, 합격으로 나아가도록 준비했다. 통합채용 필기시험은 부산광역시 주관으로 시행된다. 필기시험 과목은 NCS 직업기초능력평가와 일반상식, 직렬별 전공과목으로 채용기관별 모집 직렬에 따라 다르게 출제하고 있어 응시자들은 기관별 공고문을 자세히 살펴볼 필요가 있다. 이 한 권만 보고 합격할 수 있도록 필요한 모든 내용을 정성껏 담았다! 부산광역시 공공기관 통합채용을 준비하는 수험생들이 이 책 한 권만으로 필기시험 과목을 충분히 학습할 수 있도록 알차게 만들었다. 일반상식·NCS 최신 기출문제와 적중예상문제, 최신시사상식을 담아 시험 유형을 미리 파악하고 대비할 수 있다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5219298/52192988624.20241231072038.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52192988624"
